time,height,bme_temp,bme_press,bme_hum,bmp_temp,bmp_press,voc_raw,accel_x,accel_y,accel_z,lin_accel_x,lin_accel_y,lin_accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,year,month,day,hour,minute,second,lon,lat,alt,velN,velE,velD,pump_feedback,valven_feedback,valve1_feedback,valve2_feedback,press_1,temp_1,press_2,temp_2,press_3,temp_3,press_4,temp_4
1.237277340994336,92.49883813586098,79.29276817970289,57.91746431801279,93.97399180203027,86.59384061132177,59.779556955828895,13.106864232162984,19.065322483755775,24.722509018005923,31.49924861660802,11.282809338003098,38.479140584369716,32.42506733913558,14.337019405552553,89.5657738255619,27.58948960602097,5.989019024892938,94.19041881203468,38.71180156949752,33.01423179595704,69.33562228886737,8.036838057769513,32.396535659363714,96.05111915778748,61.646344637193664,20.993885721155227,11.11271811137511,46.863067079686374,4.700175182166633,83.26409432161847,14.000409369624878,14.009435685617444,82.50308598526732,44.5089485069324,27.120850016931097,23.238150333574804,97.81455087995919,29.975349871877853,34.23679268435429,41.615622115877436,24.11475602603934,6.951519947445495,49.9345836514283,1.1506247967388972,84.76588975888329,39.93076905284853,13.797919978999962,50.82910605068268,12.120397576154218,62.609962496230466
54.995113399209416,11.758390364592476,60.02411599412621,70.56070796790405,57.266196696092855,95.56655133622375,49.36172393868164,88.48149125407751,10.509571361601921,59.186394303117225,54.44270477717544,58.17787487542175,71.929653170691,30.742102108944035,90.68644860051147,59.463647604825496,23.10594401660281,68.34184250079932,79.54123329049686,48.22459950159761,44.7270270180319,77.79599302596522,8.577567354540527,98.38549672279416,73.75556869712605,75.39601860143503,57.476862442867805,53.74365634258488,58.3109593329576,37.52867677253556,86.67834585161519,34.73616332734901,40.48832114228659,96.68533862029243,68.60595698274534,50.90566244851633,53.89577504734277,81.21931127258858,54.90559258529242,93.28093073650207,36.17197738960316,34.27934848445374,78.16492145644544,25.707538544216348,44.07964329682448,19.200953497612883,8.667425501724823,81.96452929794513,98.10331457409701,79.00058136254086,62.96023883469611
15.805736624829503,21.934560416501803,3.916429488362938,0.6093563157291593,39.20942524167172,4.842853322746543,19.52578358516377,37.174736188178706,70.49672463835209,29.787200795659906,31.51640030414633,41.015291549582145,83.80880584242776,29.01053886980233,36.8489704236023,91.58382803284081,64.12390189250743,83.19994258511402,58.15257722021553,11.107903956593358,65.69887077656438,88.16329728418783,21.563644625135623,47.252258357726205,54.813176870242394,94.9666118284713,87.52153824058517,50.87198442277382,49.051972111772265,79.09085357166464,14.511732109830067,44.428700276961145,59.588711445766485,6.727097060999309,77.2812023935226,8.721122103877399,60.19372884901456,43.57214965948698,50.36082936934726,10.36517869024024,89.6316235450383,47.07086080425172,9.952652596954415,51.5284634644413,1.033446319670417,80.3574349870572,29.298695150977473,57.39501684741183,37.93783265833493,97.96674496897307,35.84281652521757
69.18952788154489,4.731345400667452,35.104639700647155,1.1206075586309705,54.85302382901569,33.571840647482766,89.99803961178287,19.120338597443187,6.942553871308843,66.5277640291117,54.41715034296012,48.96199285933387,1.336702792646871,31.41221720175701,55.71787568601984,88.19755524201503,86.48316446305545,50.98910624878873,15.378580196492809,1.592960450745473,52.51557681998826,66.39918617561253,47.51809547385187,99.37080455047683,14.192866708735375,93.39124703108003,10.28058597309296,50.27127849340256,3.81897639999208,64.55484887834724,17.946736438402265,13.069044379015516,88.48685998302103,9.477916504226702,80.01378383365245,94.96497254412154,40.09809149765857,23.625043961534363,20.668578692537043,35.83884451517837,30.980758772506366,29.649217666659844,67.26427259107214,87.65740359772877,46.469790420240784,28.149601269123593,99.63739447500728,55.212000961149975,54.29965257268735,39.09613454989726,67.80207663749401
28.243872612260347,60.851880269519086,66.10416968112406,57.60822141524149,15.509240377951627,50.51207064338118,31.569982987423806,61.475251892934594,91.7107550157779,56.137953295000344,73.20945360876266,72.02213643723105,62.224474873491644,28.29951586086924,20.71332963991288,64.37682744103103,90.0674156657405,70.57970938138692,44.542951580224944,7.317857529886663,97.24744888700981,95.49137580521125,74.24189595914336,58.890172667253125,45.005907675725986,74.35580544286171,38.505863576289755,96.49775095300784,20.79511966385661,10.074333505826594,19.003515005694403,13.523785881975803,66.67484577401022,27.99945271381126,83.19601741531682,22.625399692629422,84.18818826972958,55.59707594505635,16.790307935081337,54.247833430940716,56.84197638323476,24.624970787144285,92.37672982974627,18.77848213326572,22.16620795399764,88.93464157062053,90.39137318133822,96.24306888829881,89.48344673634593,63.57334147741279,27.096982303177896
66.92563769114442,17.57160932946119,84.69986613583936,33.74395168669454,24.24563390756368,18.54292999892432,72.93791147988743,72.96638680975894,68.36465592682056,76.55539357551798,88.71864150381374,27.573297433014176,87.95122341695362,8.637599709757705,17.58566763706606,50.56413057682091,32.98689795485906,6.406023327979316,92.67431518228167,75.70539985803187,59.92518695209158,20.10814372757951,17.69764430527928,64.58917260999043,47.75109521686522,46.97206488495389,31.896997195474253,97.32123370374319,52.67162896037863,33.79117120076505,54.659713187544924,11.219284340885427,89.48244044072769,5.483884859329125,86.19748757241527,25.891792428024875,83.99781671112608,41.41263257239704,0.7660785832479866,10.730079115695347,83.52882844665844,58.931054936212035,91.69893007005706,1.1915765392701783,45.80037837917459,7.823664685318721,57.388401737219674,30.349823067835324,76.1629642182421,81.61295020381225,14.00105831566666
58.994795687777966,97.8066467140588,51.502996314119876,70.63773653986011,94.95082347482591,35.56881969754517,9.534659942602907,74.58363795882195,22.44037545350701,34.59746991068007,28.319420946105488,57.4352360164083,78.8620649374712,23.249381112527455,94.38763950777886,67.38611365076834,86.27709001789911,76.14419038114575,32.606308418781296,87.6968878627954,64.80793557462259,72.6609715348485,31.942580351260208,23.397261975118944,94.06454526970907,35.11280262730184,53.68823605340993,12.230229372631706,91.1801525255408,12.454142086070553,23.68156380022095,5.681546964269502,11.695784175449342,39.29075289308964,61.08240637807785,40.657025384877386,17.360770467932184,70.4739044500708,67.12301866364714,61.13193088776977,51.21380549502089,1.9105399969322256,35.79050873148444,91.98840597172581,12.487351036467553,27.74285925018126,45.44068515870683,88.51008622275344,90.73118173166947,7.4308201353198156,74.8515545319048
1.457103721347064,17.60333480376255,40.188227239496314,54.051618909328134,75.06405719757586,74.8090751666441,87.40085841800087,32.056240118332624,50.569429297137894,22.129706196096134,27.157570347389925,83.59260551222091,25.11729964955881,27.250941484630665,74.87903362887872,34.681943228252756,26.75697005517096,13.466004707323576,47.13037328431982,65.73678118030696,34.17509539313499,91.75245084647678,20.38338420260757,58.967469844248576,63.64539217182589,94.76867907315791,89.67626705036433,67.47067637924265,8.631432134379246,57.3280027413013,85.04256197518737,71.63428743969236,97.03409708206527,80.76374058844226,95.55140405550405,7.753084829082746,24.61019655881521,42.70140837909625,33.423378872110376,42.70195557959513,95.01652998673691,42.259048649971206,12.148510159153691,95.38731655731709,89.97074126944527,96.62027692968536,23.06836183136426,34.67268330849363,3.2947801361899343,70.01124529743903,55.873964095548764
31.861289912218204,8.39650107149128,90.20804130801407,60.946151848542506,41.152135701180626,77.49390498732163,38.78443567626112,74.99564874393594,66.44140072599056,58.41277798736984,64.86989351899727,38.369069563782865,84.90653371191165,27.58475026040922,51.46371821749207,45.64533628437862,1.6887261869389047,89.23336053836044,91.48522683850561,29.39780033774184,35.82722055422073,65.33408949925763,43.20614684197175,87.99903804683092,2.2061892510760073,7.532254144897355,46.318945317186866,99.0106282523203,77.11555906369198,26.5600477498556,42.94366282932912,25.02686908856102,5.4812485826510216,9.772718777008793,69.3948338659594,99.5939191565906,96.32531806640043,11.390702372771688,85.64784482237042,11.679625725434962,35.49675718885895,85.38026907955067,53.2581231958125,39.2641669178753,15.750285847264422,98.21393313992147,56.67755157596027,42.982972243762966,77.12029986106815,78.97148346186566,19.235824853145555
73.01853179302952,82.6661034278518,55.41608462502686,97.57103879019019,58.46133731100013,13.853854093615636,62.66647924097671,47.14686516654763,82.23322001323874,69.05242075125958,73.61795835783795,82.94277520567739,91.2315344645904,32.36726500534412,51.64619556344111,95.57435006697045,25.52815759657694,52.99533184987272,94.54696052378091,49.31418511577175,91.31171692866174,79.55166718623855,49.34709628296186,41.200680141044764,26.0105251981672,27.498231772641425,85.54367882132246,48.46968863215142,50.181442635705544,97.49348480370551,96.24650464834367,76.3860212519112,27.63143698098406,66.28633196988311,22.509145331173297,64.39378008394911,34.10294495095605,35.28497681383035,96.24122025690177,12.689706338604356,96.76544546100926,49.97117220813405,54.72793956539643,60.27332676486093,88.84574088873674,78.24232551743148,56.97197462577566,69.10238145315076,56.19824737667335,66.79136580880107,31.126292872167028
43.51166632022164,35.96936351029291,72.43255443651358,9.50066799954693,2.1032926825998444,62.60088836126305,0.32794867334516864,71.16350932861259,17.64001198992986,49.06663711503699,10.54509466652096,34.82707487209689,15.848181735002987,70.48787924468186,25.052056908212872,64.27478122853871,75.97657128813793,45.1448539067408,80.30652889131107,88.591669437719,32.31239378963736,11.80610249627929,72.2032533214323,38.19908005125304,66.58218906371735,51.641541116060196,64.85047827075142,2.4449451207715356,79.35670670232213,52.32353862774532,78.39093233626969,78.4081635761093,91.46612304193073,54.216162523128354,32.71524827298523,67.5609956983307,57.76676131536321,63.980236909620736,62.25002352038065,94.04605437580084,96.16465785120934,55.24323857507901,38.71836840910981,94.46809974452965,85.72386558952891,73.39603992693297,12.447257726143334,19.244525715930717,20.720194724361185,6.541273200178132,81.71933262758171
80.06669438710387,86.67217859122114,48.83797454508789,60.59639281383683,46.654872743873725,76.52320885999325,63.438590338735345,60.35693796803324,11.031053862146777,98.25978943676223,14.039550018442071,19.995370800634205,65.01347579027868,22.891464225087077,73.27237988135995,11.167724784860255,77.43491093126137,90.89444742097851,98.82458994555961,49.62719502117232,87.6593008514812,42.61441467700412,47.30592195524669,8.27018395024992,71.9153970352765,14.208223208521298,88.01443914739366,86.67611423715309,35.18213588268384,8.005573893019758,59.779832053557804,7.471300817563254,2.293967543921527,47.716422247528214,64.93350540952338,34.279173852606206,63.85569093744661,53.11149186869576,70.74626774227485,59.70792654643795,47.25959224360978,16.16275076207023,62.35605866103673,63.725644561527595,6.3908038555080315,12.986532989785148,36.240433761403835,23.566042899335592,24.770545805479248,62.64243618594306,30.514829812921995
48.88848647163946,21.013820444638974,78.2669372428607,55.647077149982714,32.474902990096645,82.27482332896693,27.795403940119623,20.12809278846477,49.20920537949024,14.674561797526975,25.19522209831011,88.64476732678183,13.348371251185387,63.208129283032044,44.93350298934372,5.40812640627829,82.06022986254412,74.28825249304911,36.953551609826484,1.193833563130553,99.48754828421265,35.75878157678996,44.127486989044314,67.36652813155816,19.376677089831517,4.173190556962925,48.824561471432446,83.4638411948465,79.1280480492637,56.28400884923003,99.23967421239792,71.20478222803638,70.20652446462393,35.96057077618785,20.587637588963325,69.5141615909657,25.045091300164422,23.125097663336234,6.008719751765934,27.904348106362153,72.83729634116784,67.85272930371042,34.79986388262567,5.536917642764916,67.06817754793725,70.29449807966037,73.14445342145751,60.45453868966013,73.92886848997932,63.85963201132687,92.6250670202875
83.04969744474784,21.63938708021963,27.419124189583833,20.423626821767627,55.92920359209771,79.26415607936434,72.1192379082282,78.82755620967417,93.7767386055909,15.686111691408367,57.39506065206873,31.687108458963863,50.05818562849975,41.44573683803403,5.578472133152612,41.30025738350963,60.020060036081254,41.393634902691964,99.10307630754205,98.75114997974894,2.803238021576815,62.3218245576834,10.649795864541556,58.273099660463444,34.51303121338323,40.03158924191024,95.55040030783807,51.06592284767918,46.16201524689979,88.57660130491945,94.0800759036297,56.87188588026702,39.06871604834623,22.017606019918603,14.89560722717307,88.78348265288659,86.73153001755406,28.007017315965054,81.041047621459,56.48072240773418,61.59581423509458,5.02374077168426,19.20768915298399,42.472021177140604,18.582364784536544,30.580396757593633,46.59907567284195,45.30080716822922,20.620053946641946,79.27455896987112,13.804223330066701
96.27239976216622,30.008604908642077,72.99508588073576,69.25496798941184,40.913192314887134,60.41614289572511,45.86869420692358,31.922412714928583,22.56793706965746,59.203412766680486,2.0406854511190065,42.652679407087625,18.246147617740306,38.65504744094219,78.25449725643581,65.06253577999671,83.42330695924048,8.805591821012204,17.844713779984357,44.138217826011214,94.28916446509753,66.04664686802295,97.84922411448788,65.18033042649512,38.44168239537387,82.80736844479036,71.71965038312224,14.833687443495403,32.81304299150861,43.71763429853392,82.66644962402947,45.66241837396851,55.72140083004009,42.45136788938011,34.286663164066475,1.8173989798064283,88.08621386196495,37.17935468660071,13.394087830257806,0.04589853313464731,14.002413888486576,15.222317543291709,67.92995018169024,58.885137491879526,31.102512018404248,48.58272402570633,24.2110812539457,18.01075832833189,56.61051970382679,17.17190268555575,91.35024039446002
67.36812225052242,90.86687918129674,43.08705358648268,5.992228670740884,18.364134909033925,12.361813079902273,59.660548210261986,13.203333719826126,72.42998938542577,40.77481692617031,89.75913152205578,58.47215200800747,71.54291947733948,43.509050628023225,63.912751316847135,56.15968222169766,54.08904334076921,44.45262467435241,80.48932335425692,96.2102843682625,14.935362432506471,20.63003917670203,20.678499182211073,29.67365045985292,65.56800973281074,82.06996111795691,87.10388158265575,89.01784670189211,64.22090720042814,82.9076877865112,84.78227814556206,65.01129047377036,76.4328239879545,70.41784301697639,39.42237601586864,59.27640252177062,75.23075101238118,62.059428996718836,7.631842367838315,56.95916853355535,33.62969031180549,60.74221854523705,43.20048208583428,65.6869227567234,54.3852614361311,27.21865747344083,19.11686147869045,32.30853148207241,41.40422199510554,63.04532821581456,31.29600228043031
12.036647157496638,19.949184295358926,64.45926224404471,12.72221758574571,93.04503256573388,49.58184753256486,4.329115063860267,5.076691601663708,85.41948698936275,64.36487262105351,35.42486848137174,32.006736969348495,82.82435989226008,54.43284634909523,0.46707393983047574,42.446160578444534,76.40805645730659,97.9692380890807,36.87142512441043,32.26253339934837,35.259122991972646,52.30287643097166,97.26879637652806,1.4009046256909463,86.95202770430637,10.646171411483952,33.488132783996264,51.20249664472225,75.41411206818925,21.666420679949404,19.48324361844932,41.99469920697457,63.54736755517104,38.87668381432836,55.07765256266796,5.972878540980009,84.32765107549685,20.142040370102453,64.92236705908033,3.891898394444593,54.68953675349702,69.16827237700551,21.363076606368658,88.768764538699,23.41242674272783,92.44848621716855,42.97987830580987,15.331320569940221,1.4910054116490379,54.51349852934232,54.229701843685696
61.75366718543784,33.545883248602074,33.35246903524366,14.400912793483167,78.74061485433101,29.137168512724887,30.49349698329462,66.73454766022358,29.332635266277617,1.7419717586935057,54.21089965539383,77.97097704385968,73.93550557675339,52.26488902975216,36.90206763083831,81.79003250771956,23.46146870469713,12.794390116168852,87.88526984135228,79.2410954417608,72.27755520604292,12.495521664207864,18.583245997426644,6.754274399291749,56.65637435596561,15.337460362148981,49.78370371308427,43.55985220180338,60.95661360819788,92.18728852753432,88.06415191504864,55.61818211046372,20.816818410155392,52.280803182159964,16.046756690592712,20.43548639467675,43.36067890964578,29.611825918064106,43.462909348550205,36.57556275713784,7.239847078484463,62.55232117627308,6.638524517729527,3.3294294514879197,75.77146130073854,97.82345198234017,97.59688745292858,6.948620537098405,1.0285990586948568,3.004576802054104,91.57533445285841
92.16670136195539,99.4973493763859,40.5984778701846,88.40507385508414,77.32943468640273,89.84694664603097,41.10439035250558,90.20025659345173,82.59646735124672,65.69401894462243,51.3568699067702,97.07608428050183,82.29878857836174,59.13800484533533,32.94356840038291,77.36924149946857,15.667179253611918,4.0096715481858,36.15071719718809,11.662878733542325,25.656502444726247,57.32932056403748,73.78037356055071,30.627633109053555,90.51432314556794,1.5073107079922154,47.518601475052535,46.914619916354084,36.87553927959974,12.620024287597452,22.53567091639327,23.9203821126713,95.84236443608933,11.82031250211606,7.1654032056739485,67.87969524493379,81.61955122396611,6.649238174275474,45.0905694558164,21.948264647278528,48.366162596089765,35.197594599855066,43.330700099176966,26.85976038748826,88.40482509319634,47.15912603463666,9.946132654557005,12.97813050836998,97.06745137797608,22.352806548474604,38.71828400447347
82.0445356925293,95.20750362474317,13.291551658718603,75.03820473199494,73.9356876850386,39.594700439050825,32.36814442737749,20.11520273589675,49.08860994734835,56.87187575761094,12.374519396090067,72.91541377948329,57.6413309670089,40.75309736435302,85.56481686151602,49.141985716756544,77.77452514022481,7.0830112705351445,19.209212649695562,12.513912295674967,7.156921038502285,17.186209991284386,33.41970990509853,26.128552065364996,60.681546893287695,69.25138717712451,82.18482991970303,58.93171612917209,11.226541068297923,87.40688300528204,97.9580034701083,9.367969199205927,13.097174450143745,26.444881176692036,24.369141565923936,32.49719725305612,77.2523197925899,83.95588599686855,65.09315432543468,12.337632946585575,4.7846926364362385,69.18201514133497,10.502597030430216,54.66370990308101,17.433229340362246,19.230238708158907,38.011384313776105,36.40233573383513,13.09244117361612,17.46108335412455,53.32525927121554
82.25227090206391,96.25371382182348,59.36892378248364,92.39202443253713,69.13227931013317,58.8624094647491,79.16405869315624,18.087785418441825,95.49780087771909,44.429134246384216,52.06689801161725,94.82366913960291,78.76909668150408,6.3012280239144065,31.234175468972104,56.65132846104931,82.76546814276057,62.87241268316986,64.08091367985915,51.24324933245661,55.64550988139929,55.28281119823909,30.660819296797715,54.482569661277715,15.788291303382273,41.44432826742133,38.061060444962116,30.646791164156383,45.17878913467413,18.425123653558195,63.08999031735376,63.552045659885025,90.77551767635588,79.79332638182855,59.30294711715307,32.97696257558953,88.48162272208697,75.39753114498284,91.63019358708611,82.59510348070943,57.99346109532026,65.70599118777903,57.42004835932454,9.221607892469642,20.092691358202973,10.38259857140157,76.52675937429774,83.04714093290158,27.286569830545027,24.71860465153738,15.829350562579215
27.70137632548145,19.02958041217846,1.4775639802144136,30.365655693986724,71.41555774715009,50.57225942013005,26.968480803580018,42.4284470828733,10.29838215585277,63.61888665109101,33.266026873598875,39.722483415578104,28.47620390492547,26.015435242019024,4.976327943465231,57.858572215254256,77.02634391404311,25.253989222124005,21.44856883502939,13.803594840195254,41.9801747271443,73.56675120734668,82.13108919640197,80.27380284995179,67.18535203646026,41.746466056785415,13.91895966210276,3.499987383908887,8.802084008512058,73.94004024730413,33.473500469787574,80.63591233158039,31.88394801280092,5.6499744853832805,63.641517687236316,83.43966765042538,2.3505642590056164,96.11013502932799,52.439750355609405,91.0209522143688,98.16869144687904,93.62813657059203,85.91570232594631,58.387636661055744,96.4141377294853,51.78673518202497,30.92496296627757,71.30303153999517,24.31068928465493,7.514581786718155,22.14834332448997
